Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,TP,F_TP,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,DIN,F_DIN,DON,F_DON,TDN,F_TDN,TN,F_TN,PN,F_PN,TKN,F_TKN,TKNF,F_TKNF,TON,F_TON,PON,F_PON,CHLA_N,F_CHLA_N,UncCHLa_N,F_UncCHLa_N,PHEA,F_PHEA,DOC,F_DOC,TSS,F_TSS,FECCOL_CFU,F_FECCOL_CFU,ENTERO_MPN,F_ENTERO_MPN,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,TURB_N,F_TURB_N,SECCHI,F_SECCHI
gtmpcnut,4/21/2020 8:30,2,1, ,0.600,<-3> [SBL] (CSM),0.100,0,0.120,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.030,0,0.150,0,0.49,0,0.64,0,0.81,0,0.17,0,0.78,0,0.61,0,0.66,0,0.17,0,10.0,<-3> (CSM),11.6,<-3> (CSM),3.4,<-3> [SBL] (CSM),6.9,0,18,0, ,<-1>  , ,<-1>  ,25.4,0,22.1,0,5.5,0,7.5,0, ,<-1>  , ,<-1>  
gtmpcnut,4/21/2020 11:00,2,1, ,2.000,<-3> [SBL] (CSM),0.088,0,0.120,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.024,0,0.144,0, ,<-1>,,<-1>,0.75,0,,<-1>,0.73,0, ,<-1>  ,0.61,0,,<-1>,11.8,<-3> (CSM),13.6,<-3> (CSM),3.4,<-3> [SBL] (CSM),6.2,0,22,0, ,<-2> [GDM], ,<-1>  ,25.0,0,26.8,0,4.7,0,7.5,0, ,<-1>  , ,<-1>  
gtmpcnut,4/21/2020 13:30,2,1, ,0.600,<-3> [SBL] (CSM),0.085,0,0.044,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.027,0,0.071,0, ,<-1>,,<-1>,0.78,0,,<-1>,0.75,0, ,<-1>  ,0.71,0,,<-1>,20.8,<-3> (CSM),23.4,<-3> (CSM),4.0,<-3> [SBL] (CSM),6.8,0,21,0, ,<-2> [GDM],10.0,<-3> (CSM),25.4,0,24.4,0,5.4,0,7.5,0, ,<-1>  , ,<-1>  
gtmpcnut,4/21/2020 16:00,2,1, ,0.600,<-3> [SBL] (CSM),0.087,0,0.009,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.012,0,0.021,0, ,<-1>,,<-1>,0.87,0,,<-1>,0.86,0, ,<-1>  ,0.85,0,,<-1>,31.9,<-3> (CSM),35.1,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.0,0,16,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),25.9,0,22.9,0,5.7,0,7.5,0, ,<-1>  , ,<-1>  
gtmpcnut,4/21/2020 18:30,2,1, ,0.600,<-3> [SBL] (CSM),0.082,0,0.004,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.66,0, ,<-1>  ,0.66,0,,<-1>,29.1,<-3> (CSM),32.4,<-3> (CSM),4.0,<-3> (CSM),7.3,0,16,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),28.2,0,18.2,0,10.2,0,7.9,0, ,<-1>  , ,<-1>  
gtmpcnut,4/21/2020 21:00,2,1, ,0.600,<-3> [SBL] (CSM),0.080,0,0.004,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.81,0, ,<-1>  ,0.81,0,,<-1>,27.2,<-3> (CSM),30.9,<-3> (CSM),4.5,<-3> (CSM),6.6,0,38,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),26.8,0,23.6,0,8.3,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,4/21/2020 23:30,2,1, ,2.000,<-3> [SBL] (CSM),0.065,0,0.005,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,0,0.009,0, ,<-1>,,<-1>,0.70,0,,<-1>,0.70,0, ,<-1>  ,0.70,0,,<-1>,20.1,<-3> (CSM),22.6,<-3> (CSM),3.4,<-3> [SBL] (CSM),5.8,0,30,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),26.4,0,27.1,0,7.2,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,4/22/2020 2:00,2,1, ,0.600,<-3> [SBL] (CSM),0.075,0,0.004,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.63,0, ,<-1>  ,0.63,0,,<-1>,28.3,<-3> (CSM),31.1,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.2,0,16,0, ,<-2> [GDM],10.0,<-3> (CSM),26.1,0,22.4,0,7.3,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,4/22/2020 4:30,2,1, ,0.600,<-3> [SBL] (CSM),0.077,0,0.005,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.62,0, ,<-1>  ,0.62,0,,<-1>,23.4,<-3> (CSM),26.1,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.7,0,14,0, ,<-2> [GDM],10.0,<-3> (CSM),25.8,0,20.4,0,6.7,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,4/22/2020 7:00,2,1, ,0.600,<-3> [SBL] (CSM),0.078,0,0.005,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.61,0, ,<-1>  ,0.60,0,,<-1>,22.6,<-3> (CSM),25.1,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.8,0,13,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),25.2,0,18.2,0,6.7,0,7.6,0, ,<-1>  , ,<-1>  
gtmfmnut,4/22/2020 9:29,1,1, ,2.000,<-3> [SBL] (CSM),0.034,0,0.041,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.016,0,0.057,0,0.14,0,0.20,0,0.36,0,0.16,0,0.34,0,0.18,0,0.30,0,0.16,0,3.7,<-3> (CSM),3.9,<-3> (CSM),2.3,<-3> [SBL] (CSM),2.1,0,8,0,10,<-3> [SBL] (CSM),10.0,<-3> [SBL] (CSM),22.6,0,33.7,0,6.0,0,7.6,0, ,<-1>  ,1.30,0
gtmpcnut,4/22/2020 9:30,2,1, ,0.600,<-3> [SBL] (CSM),0.080,0,0.005,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.73,0, ,<-1>,0.72,0,,<-1>,27.9,<-3> (CSM),30.9,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.2,0,22,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),25.1,0,22.6,0,7.1,0,7.7,0, ,<-1>  , ,<-1>  
gtmfmnut,4/22/2020 9:31,1,2, ,2.000,<-3> [SBL] (CSM),0.034,0,0.038,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.015,0,0.053,0,0.18,0,0.24,0,0.30,0,0.06,0,0.29,0,0.22,0,0.25,0,0.07,0,4.0,<-3> (CSM),4.3,<-3> (CSM),2.0,<-3> [SBL] (CSM),2.1,0,8,<1> (CSM), ,<-2> [GDM],10.0,<-3> [SBL] (CSM),22.6,0,33.7,0,6.0,0,7.6,0, ,<-1>  ,1.30,0
gtmssnut,4/22/2020 10:50,1,1, ,2.000,<-3> [SBL] (CSM),0.043,0,0.056,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.031,0,0.087,0,0.20,0,0.29,0,0.41,0,0.12,0,0.38,0,0.26,0,0.32,0,0.12,0,4.0,<-3> (CSM),4.5,<-3> (CSM),2.5,<-3> [SBL] (CSM),2.3,0,11,<1> (CSM),10,<-3> [SBL] (CSM),10.0,<-3> [SBL] (CSM),22.4,0,33.2,0,6.4,0,7.7,0, ,<-1>  ,1.20,0
gtmssnut,4/22/2020 10:52,1,2, ,2.000,<-3> [SBL] (CSM),0.042,0,0.058,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.034,0,0.092,0,0.22,0,0.31,0,0.45,0,0.14,0,0.42,0,0.28,0,0.36,0,0.14,0,4.1,<-3> (CSM),4.7,<-3> (CSM),2.0,<-3> [SBL] (CSM),2.4,0,11,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),22.4,0,33.2,0,6.4,0,7.7,0, ,<-1>  ,1.20,0
gtmpcnut,4/22/2020 11:33,1,1, ,2.000,<-3> [SBL] (CSM),0.078,0,0.007,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.44,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.82,0,0.45,0,0.81,0,0.37,0,29.7,<-3> (CSM),32.3,<-3> (CSM),3.4,<-3> [SBL] (CSM),6.9,0,15,0,9,<-3> (CSM),10.0,<-3> (CSM),25.1,0,26.1,0,6.4,0,7.8,0, ,<-1>  ,0.55,0
gtmpcnut,4/22/2020 11:35,1,2, ,0.600,<-3> [SBL] (CSM),0.082,0,0.007,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.43,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.67,0,0.44,0,0.66,0,0.23,0,26.6,<-3> (CSM),29.6,<-3> (CSM),3.4,<-3> (CSM),6.3,0,16,0, ,<-2> [GDM],10.0,<-3> (CSM),25.1,0,26.1,0,6.4,0,7.8,0, ,<-1>  ,0.55,0
gtmpinut,4/22/2020 12:08,1,1, ,2.000,<-3> [SBL] (CSM),0.074,0,0.060,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.022,0,0.082,0,0.40,0,0.48,0,0.76,0,0.28,0,0.74,0,0.46,0,0.68,0,0.28,0,12.6,<-3> (CSM),14.9,<-3> (CSM),5.0,<-3> [SBL] (CSM),5.1,0,27,0,10,<-3> [SBL] (CSM),10.0,<-3> (CSM),24.4,0,31.1,0,5.5,0,7.3,0, ,<-1>  ,0.60,0
gtmpinut,4/22/2020 12:10,1,2, ,2.000,<-3> [SBL] (CSM),0.068,0,0.059,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.020,0,0.079,0,0.41,0,0.49,0,0.73,0,0.24,0,0.71,0,0.47,0,0.65,0,0.24,0,11.4,<-3> (CSM),14.5,<-3> (CSM),4.5,<-3> (CSM),5.1,0,26,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),24.4,0,31.1,0,5.5,0,7.3,0, ,<-1>  ,0.60,0
gtmfmnut,5/5/2020 8:03,1,1, ,2.000,<-3> (CSM),0.043,0,0.022,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,0,0.026,0,0.21,0,0.23,0,0.36,0,0.13,0,0.36,0,0.23,0,0.34,0,0.13,0,5.6,<-3> (CSM),6.7,<-3> (CSM),2.9,<-3> (CSM),2.0,0,16,0,10,<-3> [SBL] (CSM),10.0,<-3> [SBL] (CSM),24.5,0,34.4,0,5.6,0,7.6,0, ,<-1>  ,0.70,0
gtmfmnut,5/5/2020 8:05,1,2, ,2.000,<-3> (CSM),0.040,0,0.019,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.23,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.34,0,0.25,0,0.32,0,0.09,0,5.8,<-3> (CSM),6.6,<-3> (CSM),3.4,<-3> (CSM),2.1,0,17,<1> (CSM), ,<-2> [GDM],10.0,<-3> [SBL] (CSM),24.5,0,34.4,0,5.6,0,7.6,0, ,<-1>  ,0.70,0
gtmssnut,5/5/2020 9:16,1,1, ,2.000,<-3> [SBL] (CSM),0.040,0,0.019,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.012,0,0.031,0,0.25,0,0.28,0,0.40,0,0.12,0,0.39,0,0.27,0,0.37,0,0.12,0,4.9,<-3> (CSM),6.5,<-3> (CSM),2.5,<-3> [SBL] (CSM),2.2,0,19,<1> (CSM),18,<-3> (CSM),10.0,<-3> [SBL] (CSM),23.7,0,34.2,0,6.0,0,7.7,0, ,<-1>  ,0.90,0
gtmssnut,5/5/2020 9:18,1,2, ,2.000,<-3> [SBL] (CSM),0.040,0,0.018,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.011,0,0.029,0,0.22,0,0.25,0,0.37,0,0.12,0,0.36,0,0.24,0,0.34,0,0.12,0,5.0,<-3> (CSM),6.0,<-3> (CSM),4.0,<-3> [SBL] (CSM),2.0,0,19,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),23.7,0,34.2,0,6.0,0,7.7,0, ,<-1>  ,0.90,0
gtmpcnut,5/5/2020 9:30,2,1, ,2.000,<-3> [SBL] (CSM),0.077,0,0.012,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.43,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.69,0,0.44,0,0.68,0,0.25,0,13.2,<-3> (CSM),15.6,<-3> (CSM),4.0,<-3> [SBL] (CSM),6.3,0,20,0, ,<-1>, ,<-1>  ,25.7,0,25.6,0,5.8,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,5/5/2020 10:35,1,1, ,0.600,<-3> [SBL] (CSM),0.081,0,0.009,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.40,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.68,0,0.41,0,0.67,0,0.27,0,14.3,<-3> (CSM),16.9,<-3> (CSM),3.6,<-3> (CSM),6.4,0,20,0,10,<-3> [SBL] (CSM),10.0,<-3> (CSM),25.5,0,26.3,0,4.1,0,7.6,0, ,<-1>  ,0.50,0
gtmpcnut,5/5/2020 10:36,1,2, ,0.600,<-3> [SBL] (CSM),0.080,0,0.008,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.49,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.75,0,0.50,0,0.74,0,0.25,0,16.2,<-3> (CSM),18.5,<-3> (CSM),4.0,<-3> [SBL] (CSM),6.5,0,22,0, ,<-2> [GDM],10.0,<-3> (CSM),25.5,0,26.3,0,4.1,0,7.6,0, ,<-1>  ,0.50,0
gtmpinut,5/5/2020 10:55,1,1, ,2.000,<-3> [SBL] (CSM),0.062,0,0.009,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.39,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.65,<1> (CSM),0.40,0,0.64,<1> (CSM),0.25,<1> (CSM),11.6,<-3> (CSM),15.0,<-3> (CSM),4.8,<-3> (CSM),4.8,0,25,0,10,<-3> [SBL] (CSM),10.0,<-3> [SBL] (CSM),25.1,0,32.7,0,5.3,0,7.4,0, ,<-1>  ,0.70,0
gtmpinut,5/5/2020 10:56,1,2, ,2.000,<-3> [SBL] (CSM),0.063,0,0.008,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB],0.42,0,,<-4> [SCB],,<-4> [SCB],,<-2> [GCM],0.63,0,0.43,0,0.62,0,0.20,0,11.0,<-3> (CSM),14.2,<-3> (CSM),4.8,<-3> (CSM),4.8,0,26,0, ,<-2> [GDM],10.0,<-3> [SBL] (CSM),25.1,0,32.7,0,5.3,0,7.4,0, ,<-1>  ,0.70,0
gtmpcnut,5/5/2020 12:00,2,1, ,0.600,<-3> [SBL] (CSM),0.092,0,0.013,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.005,0,0.018,0, ,<-1>,,<-1>,0.70,0,,<-1>,0.70,0, ,<-1>  ,0.69,0,,<-1>,14.9,<-3> (CSM),17.4,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.2,0,20,0, ,<-2> [GDM], ,<-1>  ,27.8,0,25.6,0,5.8,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,5/5/2020 14:30,2,1, ,0.600,<-3> [SBL] (CSM),0.098,0,0.008,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.68,0, ,<-1>  ,0.67,0,,<-1>,11.2,<-3> (CSM),13.8,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.4,0,16,0, ,<-2> [GDM],1.0,<-3> [SBL] (CSM),28.2,0,19.6,0,5.4,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,5/5/2020 17:00,2,1, ,0.600,<-3> [SBL] (CSM),0.100,0,0.005,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.70,0, ,<-1>  ,0.70,0,,<-1>,9.9,<-3> (CSM),12.1,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.3,0,18,0, ,<-2> [GDM],1.0,<-3> [SBL] (CSM),29.3,0,16.9,0,5.0,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,5/5/2020 19:30,2,1, ,0.600,<-3> [SBL] (CSM),0.110,0,0.006,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.77,0, ,<-1>  ,0.76,0,,<-1>,10.3,<-3> (CSM),13.1,<-3> (CSM),4.2,<-3> (CSM),6.8,0,49,0, ,<-2> [GDM],1.0,<-3> [SBL] (CSM),28.7,0,21.9,0,6.1,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,5/5/2020 22:00,2,1, ,2.000,<-3> [SBL] (CSM),0.088,0,0.006,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.75,0, ,<-1>  ,0.74,0,,<-1>,9.8,<-3> (CSM),11.4,<-3> (CSM),5.0,<-3> [SBL] (CSM),5.8,0,36,0, ,<-2> [GDM],1.0,<-3> (CSM),28.4,0,27.4,0,5.9,0,7.8,0, ,<-1>  , ,<-1>  
gtmpcnut,5/6/2020 0:30,2,1, ,0.600,<-3> [SBL] (CSM),0.094,0,0.007,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.79,0, ,<-1>  ,0.78,0,,<-1>,10.7,<-3> (CSM),12.8,<-3> (CSM),4.0,<-3> [SBL] (CSM),6.1,0,28,0, ,<-2> [GDM],5.2,<-3> (CSM),27.9,0,24.4,0,5.4,0,7.7,0, ,<-1>  , ,<-1>  
gtmpcnut,5/6/2020 3:00,2,1, ,0.600,<-3> [SBL] (CSM),0.090,0,0.008,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.68,0, ,<-1>  ,0.67,0,,<-1>,9.5,<-3> (CSM),10.6,<-3> (CSM),5.0,<-3> [SBL] (CSM),6.8,0,15,0, ,<-2> [GDM],21.4,<-3> (CSM),27.5,0,21.7,0,4.8,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,5/6/2020 5:30,2,1, ,0.600,<-3> [SBL] (CSM),0.100,0,0.025,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.006,0,0.031,0, ,<-1>,,<-1>,0.75,0,,<-1>,0.74,0, ,<-1>  ,0.72,0,,<-1>,8.8,<-3> (CSM),10.0,<-3> (CSM),4.0,<-3> [SBL] (CSM),7.0,0,14,0, ,<-2> [GDM],15.8,<-3> (CSM),27.2,0,20.1,0,3.6,0,7.4,0, ,<-1>  , ,<-1>  
gtmpcnut,5/6/2020 8:00,2,1, ,0.600,<-3> [SBL] (CSM),0.061,0,0.009,0,1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.40,0, ,<-1>  ,0.39,0,,<-1>,10.4,<-3> (CSM),12.1,<-3> (CSM),3.4,<-3> [SBL] (CSM),7.1,0, ,<-2> [GDM], ,<-2> [GDM],8.5,<-3> (CSM),26.5,0,22.2,0,4.6,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,5/6/2020 10:30,2,1, ,2.000,<-3> [SBL] (CSM),0.089,0,0.006,0,4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.004,<-4> [SBL],,<-4> [SCB], ,<-1>,,<-1>,,<-4> [SCB],,<-2> [GCM],0.75,0, ,<-1>  ,0.74,0,,<-1>,14.5,<-3> (CSM),16.2,<-3> (CSM),3.4,<-3> [SBL] (CSM),6.0,0,25,0, ,<-2> [GDM],2.0,<-3> (CSM),26.4,0,26.8,0,4.7,0,7.6,0, ,<-1>  , ,<-1>  
gtmpcnut,6/1/2020 8:45,2,1, ,0.027,<-3> (CSM),0.073,<-3> (CSM),0.057,<-3> (CSM),1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.067,<-3> [GCR],0.86,<-3> [GCR],0.93,<-3> [GCR],0.91,<-3> [GCR],-0.02,<-3> [GCR],0.90,<-3> (CSM),0.92,<-3> (CSM),0.84,<-3> [GCR],-0.02,<-3> [GCR],9.0,<-3> (CSM),10.8,<-3> (CSM),4.0,<-3> [SBL] (CSM),,<-2> [GDM],46,<-3> (CSM), ,<-1>  , ,<-1>  ,29.5,0,22.7,0,4.9,0,7.6,0,,<-1>, ,<-1>  
gtmpcnut,6/1/2020 11:15,2,1, ,0.035,<-3> (CSM),0.103,<-3> (CSM),0.034,<-3> (CSM),1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.044,<-3> [GCR],1.16,<-3> [GCR],1.20,<-3> [GCR],0.65,<-3> [GCR],-0.55,<-3> [GCR],0.64,<-3> (CSM),1.19,<-3> (CSM),0.61,<-3> [GCR],-0.55,<-3> [GCR],17.9,<-3> (CSM),20.9,<-3> (CSM),5.0,<-3> [SBL] (CSM),,<-2> [GDM],30,<-3> (CSM), ,<-2> [GDM], ,<-1>  ,30.0,0,13.4,0,4.9,0,7.4,0,,<-1>, ,<-1>  
gtmpcnut,6/1/2020 13:45,2,1, ,0.054,<-3> (CSM),0.064,<-3> (CSM),0.030,<-3> (CSM),0.700,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.040,<-3> [GCR], ,<-1>,,<-1>,0.78,<-3> [GCR],,<-1>,0.77,<-3> (CSM), ,<-1>  ,0.74,<-3> [GCR],,<-1>,14.0,<-3> (CSM),18.1,<-3> (CSM),6.0,<-3> (CSM),,<-2> [GDM],23,<-3> (CSM), ,<-2> [GDM],393.0,<-3> (CSM),30.2,0,9.6,0,4.2,0,7.2,0,,<-1>, ,<-1>  
gtmpcnut,6/1/2020 16:15,2,1, ,0.037,<-3> (CSM),0.047,<-3> (CSM),0.024,<-3> (CSM),1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.034,<-3> [GCR], ,<-1>,,<-1>,0.86,<-3> [GCR],,<-1>,0.85,<-3> (CSM), ,<-1>  ,0.83,<-3> [GCR],,<-1>,21.6,<-3> (CSM),26.2,<-3> (CSM),6.6,<-3> (CSM),,<-2> [GDM],54,<-3> (CSM), ,<-2> [GDM],108.0,<-3> (CSM),30.8,0,13.8,0,6.6,0,7.6,0,,<-1>, ,<-1>  
gtmpcnut,6/1/2020 18:45,2,1, ,0.025,<-3> (CSM),0.022,<-3> (CSM),0.024,<-3> (CSM),1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.034,<-3> [GCR], ,<-1>,,<-1>,,<-3> [SCB],,<-2> [GCM],0.50,<-3> [SBL] (CSM), ,<-1>  ,,<-3> [SCB],,<-1>,17.0,<-3> (CSM),24.0,<-3> (CSM),11.0,<-3> (CSM),,<-2> [GDM],202,<-3> (CSM), ,<-2> [GDM],291.0,<-3> (CSM),30.1,0,24.9,0,6.1,0,7.8,0,,<-1>, ,<-1>  
gtmpcnut,6/1/2020 21:15,2,1, ,0.024,<-3> (CSM),0.022,<-3> (CSM),0.026,<-3> (CSM),4.000,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.036,<-3> [GCR], ,<-1>,,<-1>,0.57,<-3> [GCR],,<-1>,0.56,<-3> (CSM), ,<-1>  ,0.53,<-3> [GCR],,<-1>,10.2,<-3> (CSM),11.4,<-3> (CSM),6.7,<-3> [SBL] (CSM),,<-2> [GDM],47,<-3> (CSM), ,<-2> [GDM],20.0,<-3> (CSM),29.5,0,27.9,0,5.1,0,7.7,0,,<-1>, ,<-1>  
gtmpcnut,6/1/2020 23:45,2,1, ,0.028,<-3> (CSM),0.090,<-3> (CSM),0.032,<-3> (CSM),1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.042,<-3> [GCR], ,<-1>,,<-1>,1.06,<-3> [GCR],,<-1>,1.05,<-3> (CSM), ,<-1>  ,1.02,<-3> [GCR],,<-1>,13.0,<-3> (CSM),16.4,<-3> (CSM),6.7,<-3> [SBL] (CSM),,<-2> [GDM],75,<-3> (CSM), ,<-2> [GDM],860.0,<-3> (CSM),29.2,0,21.2,0,5.1,0,7.5,0,,<-1>, ,<-1>  
gtmpcnut,6/2/2020 2:15,2,1, ,0.044,<-3> (CSM),0.108,<-3> (CSM),0.032,<-3> (CSM),0.700,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.042,<-3> [GCR], ,<-1>,,<-1>,1.24,<-3> [GCR],,<-1>,1.23,<-3> (CSM), ,<-1>  ,1.20,<-3> [GCR],,<-1>,11.6,<-3> (CSM),13.7,<-3> (CSM),5.0,<-3> [SBL] (CSM),,<-2> [GDM],32,<-3> (CSM), ,<-2> [GDM],723.0,<-3> (CSM),28.8,0,11.5,0,4.5,0,7.2,0,,<-1>, ,<-1>  
gtmpcnut,6/2/2020 4:45,2,1, ,0.041,<-3> (CSM),0.094,<-3> (CSM),0.036,<-3> (CSM),1.800,<-3> [SBL] (CSM),,<-3> [SCB],0.010,<-3> (CSM),0.046,<-3> [GCR], ,<-1>,,<-1>,1.16,<-3> [GCR],,<-1>,1.15,<-3> (CSM), ,<-1>  ,1.11,<-3> [GCR],,<-1>,11.1,<-3> (CSM),12.7,<-3> (CSM),5.0,<-3> (CSM),,<-2> [GDM],24,<-3> (CSM), ,<-2> [GDM],776.0,<-3> (CSM),28.0,0,14.1,0,4.8,0,7.3,0,,<-1>, ,<-1>  
